0.0	0.0	1.0	
0.0	0.022727272727272728	0.9772727272727273	
0.0	0.045454545454545456	0.9545454545454546	
0.0	0.06818181818181818	0.9318181818181819	
0.0	0.09090909090909091	0.9090909090909091	
0.0	0.11363636363636365	0.8863636363636364	
0.0	0.13636363636363638	0.8636363636363636	
0.0	0.15909090909090912	0.8409090909090908	
0.0	0.18181818181818185	0.8181818181818181	
0.0	0.20454545454545459	0.7954545454545454	
0.0	0.22727272727272732	0.7727272727272727	
0.0	0.25000000000000006	0.75	
0.0	0.27272727272727276	0.7272727272727273	
0.0	0.29545454545454547	0.7045454545454546	
0.0	0.3181818181818182	0.6818181818181819	
0.0	0.3409090909090909	0.6590909090909092	
0.0	0.3636363636363636	0.6363636363636365	
0.0	0.3863636363636363	0.6136363636363638	
0.0	0.409090909090909	0.590909090909091	
0.0	0.4318181818181817	0.5681818181818183	
0.0	0.4545454545454544	0.5454545454545456	
0.0	0.4772727272727271	0.5227272727272729	
0.0	0.49999999999999983	0.5000000000000002	
0.0	0.5227272727272726	0.4772727272727274	
0.0	0.5454545454545453	0.4545454545454547	
0.0	0.568181818181818	0.431818181818182	
0.0	0.5909090909090907	0.4090909090909093	
0.0	0.6136363636363634	0.3863636363636366	
0.0	0.6363636363636361	0.36363636363636387	
0.0	0.6590909090909088	0.34090909090909116	
0.0	0.6818181818181815	0.31818181818181845	
0.0	0.7045454545454543	0.29545454545454575	
0.0	0.727272727272727	0.27272727272727304	
0.0	0.7499999999999997	0.25000000000000033	
0.0	0.7727272727272724	0.22727272727272763	
0.0	0.7954545454545451	0.20454545454545492	
0.0	0.8181818181818178	0.1818181818181822	
0.0	0.8409090909090905	0.1590909090909095	
0.0	0.8636363636363632	0.1363636363636368	
0.0	0.8863636363636359	0.11363636363636409	
0.0	0.9090909090909086	0.09090909090909138	
0.0	0.9318181818181813	0.06818181818181868	
0.0	0.954545454545454	0.04545454545454597	
0.0	0.9772727272727267	0.022727272727273262	
0.0	0.9999999999999994	5.551115123125783E-16	
0.022727272727272728	0.0	0.9772727272727273	
